file_location,doi,title,authors,year,journal
pmc_PMC9805634.txt,10.25259/sni_802_2022,Effects of two different radiotherapies for craniopharyngiomas using stereotactic radiosurgery/ stereotactic radiotherapy or fractionated stereotactic radiotherapy,"[""Misaki Kamogawa"", ""Takashi Shuto"", ""Shigeo Matsunaga""]",2022,Surgical Neurology International
pmc_PMC9890211.txt,10.5001/omj.2023.07,Superior Mediastinal Syndrome Misdiagnosed as Foreign Body Aspiration: A Case Report,"[""Tabinda Naz Qureshi"", ""Mirza Amanullah Beg"", ""Syed Rizwan Haider"", ""Naglaa Shaaban"", ""Raghad Abdwani"", ""Abdulhakim Al Rawas""]",2023,Oman Medical Journal
https___openalex_org_W4285007095.txt,10.3390/su14148368,Carving out a Niche in the Sustainability Confluence for Environmental Education Centers in Cyprus and Greece,"[""Filippos Eliades"", ""Maria Doula"", ""Iliana Papamichael"", ""Ioannis Vardopoulos"", ""Irene Voukkali"", ""Antonis A. Zorpas""]",2022,Sustainability
https___openalex_org_W3133535382.txt,10.1038/s41598-021-85210-9,Exploring a sustainable building’s impact on occupant mental health and cognitive function in a virtual environment,"[""Ming Hu"", ""Madlen Simon"", ""Spencer T. Fix"", ""Anthony A. Vivino"", ""Edward M. Bernat""]",2021,Scientific Reports
pmc_PMC9967517.txt,10.3390/jcm12041415,Retrospective National “Real Life” Experience of the SFCE with the Metronomic MEMMAT and MEMMAT-like Protocol,"[""Camille Winnicki"", ""Pierre Leblond"", ""Franck Bourdeaut"", ""Anne Pagnier"", ""Gilles Paluenzela"", ""Pascal Chastagner"", ""Gwenaelle Duhil-De Benaze"", ""Victoria Min"", ""Hélène Sudour-Bonnange"", ""Catherine Piette"", ""Natacha Entz-Werle"", ""Sylvie Chabaud"", ""Nicolas André""]",2023,Journal of Clinical Medicine
https___openalex_org_W4306857331.txt,10.3390/su142013501,Sustainability-Oriented Innovation Foresight in International New Technology Based Firms,"[""Aidin Salamzadeh"", ""Morteza Hadizadeh"", ""Niloofar Rastgoo"", ""Md. Mizanur Rahman"", ""Soodabeh Radfard""]",2022,Sustainability
https___openalex_org_W4386933478.txt,10.3390/urbansci7030096,"Indoor Environmental Quality (IEQ) and Sustainable Development Goals (SDGs): Technological Advances, Impacts and Challenges in the Management of Healthy and Sustainable Environments","[""Iasmin Lourenço Niza"", ""Ana Maria Bueno"", ""Evandro Eduardo Broday""]",2023,Urban Science
pmc_PMC4175781.txt,10.5114/aoms.2014.44871,NLRP3 and downstream cytokine expression elevated in the monocytes of patients with coronary artery disease,"[""Lili Wang"", ""Peng Qu"", ""Jian Zhao"", ""Yeting Chang""]",2014,Archives of Medical Science : AMS
pmc_PMC9805809.txt,10.47176/mjiri.36.129,How Iranian Students Communicate About Puberty Information: Results of a Network Analysis,"[""Leyla Halimi"", ""Eshagh Dortaj Rabari"", ""Reza MajdZadeh"", ""Ali Akbar Haghdoost""]",2022,Medical Journal of the Islamic Republic of Iran
pmc_PMC9889314.txt,10.1111/aogs.14490,A study of modifiable factors associated with health‐related quality of life in long‐term cervical cancer survivors,"[""Alv A. Dahl"", ""Anne Gry Bentzen"", ""Sophie D. Fosså"", ""Siri Lothe Hess"", ""Cecilie E. Kiserud""]",2023,Acta Obstetricia et Gynecologica Scandinavica
https___openalex_org_W4281476637.txt,10.3389/fneur.2022.877772,Molecular Mechanisms of Neuroinflammation in ME/CFS and Long COVID to Sustain Disease and Promote Relapses,"[""Warren P. Tate"", ""Max Walker"", ""Eiren Sweetman"", ""Amber Helliwell"", ""Katie Peppercorn"", ""Christina D. Edgar"", ""Anna Blair"", ""Aniruddha Chatterjee""]",2022,Frontiers in Neurology
https___openalex_org_W3212174892.txt,10.1073/pnas.2112108118,Nitrous oxide emissions from agricultural soils challenge climate sustainability in the US Corn Belt,"[""Nathaniel C. Lawrence"", ""Carlos G. Tenesaca"", ""Andy VanLoocke"", ""Steven J. Hall""]",2021,Proceedings of the National Academy of Sciences
https___openalex_org_W4220841141.txt,10.3389/fdgth.2022.869721,"Climate Change, Human Health, and Health Informatics: A New View of Connected and Sustainable Digital Health","[""Kathleen Gray""]",2022,Frontiers in Digital Health
https___openalex_org_W3178211779.txt,10.1097/hrp.0000000000000306,Leveraging Systems Science to Promote the Implementation and Sustainability of Mental Health and Psychosocial Interventions in Low- and Middle-Income Countries,"[""M. Claire Greene"", ""Terry T.‐K. Huang"", ""Ali Giusto"", ""Kathryn L. Lovero"", ""Melissa A. Stockton"", ""Rachel C. Shelton"", ""Palmira dos Santos"", ""Francisco Saúte"", ""Milton L. Wainberg""]",2021,Harvard Review of Psychiatry
https___openalex_org_W3208395314.txt,10.3390/su132111992,Toward Sustainable Cementitious Radioactive Waste Forms: Immobilization of Problematic Operational Wastes,"[""Rehab O. Abdel Rahman"", ""Michael I. Ojovan""]",2021,Sustainability
https___openalex_org_W4225303623.txt,10.1007/s40257-022-00685-0,Dupilumab Provides Acceptable Safety and Sustained Efficacy for up to 4 Years in an Open-Label Study of Adults with Moderate-to-Severe Atopic Dermatitis,"[""Lisa A. Beck"", ""Mette Deleuran"", ""Robert Bissonnette"", ""Marjolein de Bruin‐Weller"", ""Ryszard Galus"", ""Takeshi Nakahara"", ""Seong Jun Seo"", ""Faisal A. Khokhar"", ""Jignesh Vakil"", ""Jing Xiao"", ""Ainara Rodríguez Marco"", ""Noah A. Levit"", ""John T. O’Malley"", ""Arsalan Shabbir""]",2022,American Journal of Clinical Dermatology
https___openalex_org_W4377090842.txt,10.3390/plants12102040,Leguminous Seedborne Pathogens: Seed Health and Sustainable Crop Management,"[""Eliana Dell’Olmo"", ""Antonio Tiberini"", ""Loredana Sigillo""]",2023,Plants
https___openalex_org_W4220977535.txt,10.12913/22998624/146420,Sustainable Development of the Intelligent Industry from Industry 4.0 to Industry 5.0,"[""Milan Majerník"", ""Naqib Daneshjo"", ""Peter Malega"", ""Peter Drábik"", ""Barbara Barilová""]",2022,Advances in Science and Technology – Research Journal
https___openalex_org_W4407139393.txt,10.3390/su17031250,An Overview on the Role of Government Initiatives in Nanotechnology Innovation for Sustainable Economic Development and Research Progress,"[""Umme Thayyiba Khatoon"", ""Aditya Velidandi""]",2025,Sustainability
https___openalex_org_W4200564856.txt,10.1016/j.heliyon.2021.e08559,"Does regional integration matter for sustainable economic growth? Fostering the role of FDI, trade openness, IT exports, and capital formation in BRI countries","[""Mubasher Zaman"", ""Chen Pinglu"", ""Sayed Irshad Hussain"", ""Atta Ullah"", ""Ningyu Qian""]",2021,Heliyon
pmc_PMC3161370.txt,10.1186/1756-0500-3-219,Role of DNA methylation in miR-200c/141 cluster silencing in invasive breast cancer cells,"[""Rui Neves"", ""Christina Scheel"", ""Sandra Weinhold"", ""Ellen Honisch"", ""Katharina M Iwaniuk"", ""Hans-Ingo Trompeter"", ""Dieter Niederacher"", ""Peter Wernet"", ""Simeon Santourlidis"", ""Markus Uhrberg""]",2010,BMC Research Notes
https___openalex_org_W3145412302.txt,10.1016/j.jclepro.2021.126828,Farmers intention to adopt sustainable agriculture hinges on climate awareness: The case of Vietnamese coffee,"[""Nga Hong Nguyen"", ""Evangelia G. Drakou""]",2021,Journal of Cleaner Production
https___openalex_org_W4294955770.txt,10.3390/su141711087,Improvement of Environmental Sustainability and Circular Economy through Construction Waste Management for Material Reuse,"[""Stefan Schützenhofer"", ""Iva Kovačić"", ""Helmut Rechberger"", ""Stephanie A. Mack""]",2022,Sustainability
pmc_PMC10364502.txt,10.1093/bjs/znad042,Surgical interhospital transfer mortality: national analysis,"[""Ishraq Murshed"", ""Aashray K Gupta"", ""Angelique N Camilos"", ""Ahad Sabab"", ""Stephen Bacchi"", ""Joshua G Kovoor"", ""Justin C Y Chan"", ""Guy J Maddern""]",2023,The British Journal of Surgery
https___openalex_org_W3159124768.txt,10.34133/2021/9804807,Soil-Food-Environment-Health Nexus for Sustainable Development,"[""Baojing Gu"", ""Deli Chen"", ""Yi Yang"", ""Peter M. Vitousek"", ""Yong‐Guan Zhu""]",2021,Research
https___openalex_org_W4281492964.txt,10.1136/bmjopen-2021-059207,How can the healthcare system deliver sustainable performance? A scoping review,"[""Yvonne Zurynski"", ""Jessica Herkes-Deane"", ""Joanna Holt"", ""Elise McPherson"", ""Gina Lamprell"", ""Genevieve Dammery"", ""Isabelle Meulenbroeks"", ""Nicole Halim"", ""Jeffrey Braithwaite""]",2022,BMJ Open
pmc_PMC10182751.txt,10.1007/s40801-023-00371-5,Strategies to Address Current Challenges in Real-World Evidence Generation in Japan,"[""Thomas Laurent"", ""Dimitra Lambrelli"", ""Ryozo Wakabayashi"", ""Takahiro Hirano"", ""Ryohei Kuwatsuru""]",2023,Drugs - Real World Outcomes
https___openalex_org_W3130514315.txt,10.3390/su13042052,"Thriving, Not Just Surviving in Changing Times: How Sustainability, Agility and Digitalization Intertwine with Organizational Resilience","[""Antonio Miceli"", ""Birgit Hagen"", ""Maria Pia Riccardi"", ""Francesco Sotti"", ""Davide Settembre‐Blundo""]",2021,Sustainability
pmc_PMC10142091.txt,10.3390/jof9040390,"Effects of Carbon, Nitrogen, Ambient pH and Light on Mycelial Growth, Sporulation, Sorbicillinoid Biosynthesis and Related Gene Expression in Ustilaginoidea virens","[""Xuping Zhang"", ""Xuwen Hou"", ""Dan Xu"", ""Mengyao Xue"", ""Jiayin Zhang"", ""Jiacheng Wang"", ""Yonglin Yang"", ""Daowan Lai"", ""Ligang Zhou""]",2023,Journal of Fungi
https___openalex_org_W3184234799.txt,10.1371/journal.pbio.3001330,Modulation of fatty acid elongation in cockroaches sustains sexually dimorphic hydrocarbons and female attractiveness,"[""Xiao‐Jin Pei"", ""Yongliang Fan"", ""Yu Bai"", ""Tian‐Tian Bai"", ""Coby Schal"", ""Zhan-Feng Zhang"", ""Nan Chen"", ""Sheng Li"", ""Tong‐Xian Liu""]",2021,PLoS Biology
https___openalex_org_W4388455587.txt,10.1093/jxb/erad422,Potential of rice tillering for sustainable food production,"[""Toshiyuki Takai""]",2023,Journal of Experimental Botany
https___openalex_org_W3158885550.txt,10.1088/1757-899x/1107/1/012140,Bio-Agro Waste Valorization and its Sustainability in the Industry: A Review,"[""Sunday A. Afolalu"", ""Enesi Y. Salawu"", ""Temitayo Samson. Ogedengbe"", ""Olufunmilayo O. Joseph"", ""Osise Okwilagwe"", ""M.E. Emetere"", ""Olabisi O. Yusuf"", ""Ayodeji A. Noiki"", ""Stephen A. Akinlabi""]",2021,IOP Conference Series Materials Science and Engineering
https___openalex_org_W4387904191.txt,10.3390/su152115208,Strategic Integration of Artificial Intelligence for Sustainable Businesses: Implications for Data Management and Human User Engagement in the Digital Era,"[""Svetozar D. Janković"", ""Dejan M. Curovic""]",2023,Sustainability
https___openalex_org_W3150690854.txt,10.1016/j.jclepro.2021.127004,"Unpacking sustainable business models in the Swedish agricultural sector– the challenges of technological, social and organisational innovation","[""Henrik Barth"", ""Pia Ulvenblad"", ""Per‐Ola Ulvenblad"", ""Maya Hoveskog""]",2021,Journal of Cleaner Production
https___openalex_org_W4402725900.txt,10.1017/sus.2024.36,Sustainability scientists’ critique of neoclassical economics,"[""Mark Diesendorf"", ""Geoff Davies"", ""Thomas Wiedmann"", ""Joachim H. Spangenberg"", ""Steven Hail""]",2024,Global Sustainability
https___openalex_org_W4285732647.txt,10.3390/info13070346,Sustainable Mobility as a Service: Framework and Transport System Models,"[""Antonino Vitetta""]",2022,Information
https___openalex_org_W4308769819.txt,10.1002/adma.202207372,Self‐Sustained Snapping Drives Autonomous Dancing and Motion in Free‐Standing Wavy Rings,"[""Yao Zhao"", ""Yaoye Hong"", ""Fangjie Qi"", ""Yinding Chi"", ""Hao Su"", ""Jie Yin""]",2022,Advanced Materials
pmc_PMC9958316.txt,10.1038/s41598-023-30473-7,Monitoring and immunogenicity of SARS-CoV-2 vaccination of laboratory rhesus monkeys ( Macaca mulatta ),"[""Dan Qi Priscilla Oh"", ""Iris Grothe"", ""Herbert Lukaß"", ""Andreas K. Kreiter"", ""Markus Hoffmann"", ""Detlef Wegener""]",2023,Scientific Reports
pmc_PMC3161953.txt,10.1186/1752-1947-5-333,Cardiac arrest provoked by itraconazole and amiodarone interaction: a case report,"[""Angeliki M Tsimogianni"", ""Ilias Andrianakis"", ""Alex Betrosian"", ""Emmanouil Douzinas""]",2011,Journal of Medical Case Reports
pmc_PMC9806011.txt,10.1136/bmjopen-2022-068190,"Building capacity for the use of systems science to support local government public health planning: a case study of the VicHealth Local Government Partnership in Victoria, Australia","[""Siobhan O'Halloran"", ""Joshua Hayward"", ""Claudia Strugnell"", ""Tiana Felmingham"", ""Jaimie Poorter"", ""Stephanie Kilpatrick"", ""Penny Fraser"", ""Cindy Needham"", ""Ebony Rhook"", ""Alessandro DeMaio"", ""Steven Allender""]",2022,BMJ Open
pmc_PMC4177547.txt,10.1186/2050-7771-1-30,Clinical development of phosphatidylinositol 3-kinase inhibitors for non-Hodgkin lymphoma,"[""Xiaosheng Fang"", ""Xiangxiang Zhou"", ""Xin Wang""]",2013,Biomarker Research
pmc_PMC10232331.txt,10.4082/kjfm.23.0024,Current Status of Korean Alcohol Drinking in Accordance with the Korean Alcohol Guidelines for Moderate Drinking Based on Facial Flushing,"[""Sami Lee"", ""Jihan Kim"", ""Jong Sung Kim""]",2023,Korean Journal of Family Medicine
pmc_PMC10142167.txt,10.1186/s12886-023-02925-1,Dynamic nomogram prediction model for diabetic retinopathy in patients with type 2 diabetes mellitus,"[""Chunhui Zhang"", ""Liqiong Zhou"", ""Minjun Ma"", ""Yanni Yang"", ""Yuanping Zhang"", ""Xu Zha""]",2023,BMC Ophthalmology
https___openalex_org_W4200458609.txt,10.3389/fpubh.2021.732061,Breastfeeding Support Rooms and Their Contribution to Sustainable Development Goals: A Qualitative Study,"[""Carolina Belomo de Souza"", ""Sônia Isoyama Venâncio"", ""Regina Paula Guimarães Vieira Cavalcante da Silva""]",2021,Frontiers in Public Health
https___openalex_org_W3210433833.txt,10.1021/acsengineeringau.1c00011,"Durable Polylactic Acid (PLA)-Based Sustainable Engineered Blends and Biocomposites: Recent Developments, Challenges, and Opportunities","[""Neelima Tripathi"", ""Manjusri Misra"", ""Amar K. Mohanty""]",2021,ACS Engineering Au
pmc_PMC10065246.txt,10.1371/journal.pone.0282145,Creatinine recovery from bovine urine under the effect of different times and temperatures of storage,"[""Jarbas Miguel da Silva Júnior"", ""Luciana Navajas Rennó"", ""Edenio Detmann"", ""Sebastião de Campos Valadares Filho"", ""João Paulo Pacheco Rodrigues""]",2023,PLOS ONE
pmc_PMC4166910.txt,10.2147/dddt.s67349,"Microencapsulation as a novel delivery method for the potential antidiabetic drug, Probucol","[""Armin Mooranian"", ""Rebecca Negrulj"", ""Nigel Chen-Tan"", ""Hesham S Al-Sallami"", ""Zhongxiang Fang"", ""TK Mukkur"", ""Momir Mikov"", ""Svetlana Golocorbin-Kon"", ""Marc Fakhoury"", ""Gerald F Watts"", ""Vance Matthews"", ""Frank Arfuso"", ""Hani Al-Salami""]",2014,"Drug Design, Development and Therapy"
pmc_PMC9803759.txt,10.1007/s40519-022-01510-7,Anorexia nervosa as a disorder of the subcortical–cortical interoceptive-self,"[""Lorenzo Lucherini Angeletti"", ""Matteo Innocenti"", ""Federica Felciai"", ""Emanuele Ruggeri"", ""Emanuele Cassioli"", ""Eleonora Rossi"", ""Francesco Rotella"", ""Giovanni Castellini"", ""Giovanni Stanghellini"", ""Valdo Ricca"", ""Georg Northoff""]",2022,Eating and Weight Disorders
https___openalex_org_W3166860845.txt,10.1002/sd.2238,Sustainable community development: Integrating social and environmental sustainability for sustainable housing and communities,"[""Nessa Winston""]",2021,Sustainable Development
https___openalex_org_W4206474857.txt,10.3389/fpsyg.2021.810504,Mediating Role of Green Supply Chain Management Between Lean Manufacturing Practices and Sustainable Performance,"[""Fazal Hussain Awan"", ""Liu Dunnan"", ""Khalid Jamil"", ""Sohaib Mustafa"", ""Muhammad Atif"", ""Rana Faizan Gul"", ""Qin Guangyu""]",2022,Frontiers in Psychology
https___openalex_org_W4200610439.txt,10.1016/j.envsci.2021.11.023,Co-creation research for transformative times: Facilitating foresight capacity in view of global sustainability challenges,"[""Victoria Wibeck"", ""Karin Eliasson"", ""Tina‐Simone Neset""]",2021,Environmental Science & Policy
pmc_PMC9885699.txt,10.1186/s12974-023-02701-4,Inhibition of 2-arachidonoylglycerol degradation enhances glial immunity by single-cell transcriptomic analysis,"[""Dexiao Zhu"", ""Jian Zhang"", ""Jack Hashem"", ""Fei Gao"", ""Chu Chen""]",2023,Journal of Neuroinflammation
https___openalex_org_W3213462364.txt,10.1093/llc/fqab025,Sustainability and complexity: Knowledge and authority in the digital humanities,"[""Johanna Drucker""]",2021,Digital Scholarship in the Humanities
pmc_PMC10313863.txt,10.1016/j.crneur.2023.100091,Efficient viral expression of a chemogenetic receptor in the old-world monkey amygdala,"[""Walter Lerchner"", ""Kiana Dash"", ""Deborah Rose"", ""Mark.A.G. Eldridge"", ""Kathryn.M. Rothenhoefer"", ""Xuefeng Yan"", ""Vincent.D. Costa"", ""Bruno Averbeck"", ""Barry.J. Richmond""]",2023,Current Research in Neurobiology
https___openalex_org_W4392469108.txt,10.1186/s12951-024-02371-1,Nano-enabled agrochemicals: mitigating heavy metal toxicity and enhancing crop adaptability for sustainable crop production,"[""Abazar Ghorbani"", ""Abolghassem Emamverdian"", ""Necla Pehlivan"", ""Meisam Zargar"", ""Seyed Mehdi Razavi"", ""Mo‐Xian Chen""]",2024,Journal of Nanobiotechnology
pmc_PMC9784366.txt,10.2478/raon-2022-0039,Development of a Computational Pregnant Female Phantom and Calculation of Fetal Dose During a Photon Breast Radiotherapy,"[""Vjekoslav Kopacin"", ""Mladen Kasabasic"", ""Dario Faj"", ""Marijke de Saint Hubert"", ""Stipe Galic"", ""Ana Ivkovic"", ""Marija Majer"", ""Hrvoje Brkic""]",2022,Radiology and Oncology
